888.4259563,0.586730351
1313.164315,0.524370604
1462.698457,0.510593713
1625.179483,0.445037259
1796.224155,0.44693964
1971.378271,0.401047029
2158.553458,0.408238599
2349.70953,0.387592425
3725.248404,0.398772591
4895.504055,0.379457232
5918.662703,0.347465072
7497.545551,0.375753066
8410.550369,0.371695302
9404.667822,0.370773983
9944.958678,0.319031664
10495.32989,0.348883324
11424.10138,0.297725825
12316.3578,0.273405262
13013.53411,0.262904201
14083.32334,0.242437598
15326.42974,0.251242804
16065.28041,0.241405672
16934.07871,0.217517134
18313.29507,0.201844282
19728.49878,0.176813232
20722.51292,0.168708604
22344.15286,0.138502935
24022.3025,0.105751899
25307.16653,0.118796734
27929.14116,0.106692409
30834.12239,0.097236104
32346.36391,0.104104043
33878.65929,0.08859502
36621.73083,0.090622414
44270.87445,0.091274768
52192.04069,0.078879515
55034.81295,0.07563073
57655.03767,0.064338599
60166.3564,0.057584623
63515.61355,0.046723341
66545.68051,0.043505741
71287.11969,0.039689502
76641.11344,0.034810575
80079.77768,0.029225273
83873.27589,0.025260193
88249.31099,0.022793941
94544.69755,0.021291695
103985.8504,0.021607344
114402.9536,0.023060062
122471.1664,0.027065342
131185.6695,0.028608564
140668.6986,0.021199013
147043.264,0.013606082
154772.1461,0.011644262
161879.8674,0.013519505
169764.9736,0.01198355
7855.443003,0.335370961
8894.600918,0.310508382
3480.70536,0.380781866
3181.235582,0.376838877
1162.432965,0.562011384
1009.183067,0.584686723
393.2332256,0.613363314
288.8623999,0.632818941
186.6016566,0.718505791
629.9558023,0.658351135
754.1416757,0.650178972
