187.5415545,0.821137292
290.8761036,0.825820729
398.9767858,0.800388351
510.1401734,0.774637001
630.5481495,0.72800218
753.0580856,0.70090171
1006.717442,0.710008197
1305.842152,0.689478713
1617.927999,0.659932161
1947.210674,0.677408485
2332.111923,0.692697848
2760.693691,0.673899595
3427.702802,0.675797727
4025.933275,0.682656774
4780.613395,0.691387964
5635.7099,0.679379334
6996.731565,0.687532333
8686.439412,0.693946708
10822.78001,0.692334006
13128.26895,0.692334006
15924.87747,0.694215856
19317.2248,0.697724303
23432.21632,0.693946708
28423.79108,0.696102822
34478.68047,0.698536459
41823.39377,0.696642897
50732.6917,0.695023929
61539.86502,0.693139888
74649.20271,0.692871156
90551.11615,0.691260954
109840.4851,0.690725052
133238.9116,0.688585594
161621.7149,0.68432654
196050.6764,0.683530905
237813.7598,0.683530905
288473.2938,0.680885463
349924.417,0.67851332
424465.9738,0.676411687
514886.5132,0.671967307
624568.6058,0.671967307
757615.3839,0.66988595
