187.5415545,0.746812589
291.0554123,0.676885633
398.8593532,0.644934658
511.2084573,0.573653767
514.2512198,0.628048668
626.0790406,0.570085896
879.793715,0.545457687
1011.828608,0.53452878
1160.221766,0.478910211
1302.959002,0.50815495
1445.946798,0.487995946
2143.756319,0.473185438
2544.724669,0.508890116
2557.291981,0.455822548
2988.210667,0.470673594
3228.52663,0.432191654
3691.019867,0.428458975
4867.506459,0.429699605
5894.236178,0.400719455
6995.479716,0.420325818
8944.568612,0.407206631
14618.64251,0.3631717
17257.89901,0.347629769
20722.51292,0.336835622
24987.73917,0.332724323
29491.25722,0.312881324
42564.12326,0.301847624
51732.02566,0.270750577
72073.61923,0.261936356
87062.19792,0.255624605
104597.9042,0.245469976
123745.1681,0.249567405
147138.1179,0.261489188
182755.5858,0.261669169
224734.3196,0.26323706
268910.604,0.244638146
310911.2792,0.23378384
371492.2658,0.220191829
462812.5887,0.218089636
510700.2501,0.205891194
599720.1987,0.198622055
710383.0219,0.230997862
871854.7843,0.209334834
